0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,25.42857,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,25.42857,0,0,0,0,0,0,0,0,0,0,0
26.28572,0,0,0,25.42857,3.714286,8,0,0,0,0,0,0,0,0,0
26.28572,0,0.2857143,0,25.42857,0,8,0,0,0,2.571429,0,25.42857,0,0.2857143,8.285714
26.28572,0,0,0,25.42857,0,0,8.571428,27.14286,0,25.42857,25.42857,25.42857,26.28572,8.285714,8.285714
26,0,0,0,3.428571,6.571429,0,0,27.14286,26,25.42857,25.42857,25.42857,26.28572,25.42857,27.42857
8.571428,25.14286,25.42857,3.428571,26,3.142857,0.2857143,0,27.14286,25.42857,25.42857,25.42857,25.42857,26.28572,27.42857,27.42857
26.28572,26,0,26,0,0.2857143,0,3.714286,27.42857,25.42857,25.42857,25.42857,25.42857,26.28572,27.42857,27.42857
27.71428,0,0,0,0,0,0,3.142857,27.42857,25.42857,27.42857,27.42857,25.42857,27.42857,27.42857,27.42857
27.71428,26.28572,32.57143,32.57143,0,26.28572,0,0,27.42857,0,27.42857,27.42857,27.42857,27.42857,27.42857,27.42857
0,0.2857143,32.57143,32.57143,0,32.57143,0,25.14286,27.42857,0,27.42857,0,9.142858,33.14286,27.42857,27.14286
26.57143,3.142857,32.57143,32.57143,25.71428,32.57143,3.714286,27.42857,27.42857,0,27.42857,32.57143,0,33.14286,26.57143,27.42857
0,0,7.428571,32.57143,25.71428,32.57143,25.71428,26.28572,27.42857,0.2857143,32.57143,32.57143,0,33.14286,26,33.14286
26,26.57143,32.57143,32.57143,0,0,0,8,33.14286,32.57143,32.57143,32.57143,32.57143,33.14286,33.14286,33.14286
2.857143,2,26.85714,0,33.42857,0,0,0,33.14286,33.14286,33.14286,33.14286,33.14286,33.14286,33.14286,33.14286
0,25.71428,33.14286,27.14286,33.42857,0,26,25.71428,33.14286,33.14286,33.14286,0,33.42857,33.14286,33.14286,33.14286
0,3.428571,0,0,33.42857,26.57143,2.857143,26.57143,2.857143,33.14286,33.14286,33.42857,33.42857,33.42857,33.14286,33.14286
0,0,0,0,33.42857,33.14286,25.71428,32.57143,27.14286,33.42857,33.42857,33.42857,33.42857,33.42857,33.42857,33.42857
32.57143,0,26.28572,0.2857143,33.42857,0,0,32.57143,3.142857,33.42857,33.42857,33.42857,33.42857,33.42857,33.42857,33.42857
0.2857143,32.57143,0,0,33.42857,0,0,32.57143,26.28572,33.42857,33.42857,33.42857,33.42857,33.42857,33.42857,33.42857
32.57143,0,32.57143,0,33.42857,33.42857,0.2857143,3.142857,0.2857143,33.42857,33.42857,33.42857,33.42857,33.42857,33.42857,33.42857
33.14286,33.42857,0,3.142857,33.42857,33.42857,8.285714,25.14286,3.428571,33.42857,33.42857,0,33.42857,32.85714,33.42857,33.42857
33.14286,33.42857,0.2857143,0,33.42857,33.42857,0,0,27.14286,33.42857,0,0,26.57143,33.42857,32.85714,33.14286
0,33.42857,0,0,33.42857,33.42857,0,26.85714,0,33.42857,26.57143,3.142857,26.57143,33.42857,32.85714,33.14286
