6.927711,2.409639,1.204819,0,0,0,0,0,0,0,0,0
6.478873,2.253521,1.126761,0,0,0,0,0,0,0,0,0
27.40964,27.40964,27.40964,27.40964,7.831326,7.831326,7.831326,7.831326,7.831326,7.831326,7.831326,7.831326
25.6338,25.6338,25.6338,25.6338,7.323944,7.323944,7.323944,7.323944,7.323944,7.323944,7.323944,7.323944
28.91566,28.31325,28.31325,28.31325,28.31325,27.40964,27.40964,27.40964,27.40964,27.40964,27.40964,27.40964
27.32394,26.76056,26.47887,26.47887,26.47887,25.6338,25.6338,25.6338,25.6338,25.6338,25.6338,25.6338
35.24096,29.21687,29.21687,29.21687,29.21687,29.21687,29.21687,29.21687,29.21687,29.21687,29.21687,29.21687
85.35211,32.39437,32.39437,32.39437,32.39437,32.39437,32.39437,32.39437,32.39437,32.39437,32.39437,32.39437
99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879
77.1831,77.1831,85.35211,85.35211,85.35211,77.1831,85.35211,85.35211,85.35211,77.1831,85.35211,85.35211
99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879
99.43662,77.1831,85.07042,85.07042,77.1831,85.35211,85.35211,85.35211,77.1831,85.35211,85.35211,77.1831
99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879
99.43662,77.1831,85.07042,89.57746,85.07042,77.1831,85.35211,85.35211,85.35211,77.1831,85.35211,85.35211
99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879
99.43662,77.1831,85.07042,89.57746,85.07042,77.1831,85.35211,85.35211,85.35211,77.1831,85.35211,85.35211
99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879
99.43662,77.1831,85.07042,89.57746,85.07042,77.1831,85.35211,85.35211,85.35211,77.1831,85.35211,85.35211
99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879
99.43662,77.1831,85.07042,89.57746,85.07042,77.1831,85.35211,85.35211,85.35211,77.1831,85.35211,85.35211
99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879
99.43662,77.1831,85.07042,89.57746,85.07042,77.1831,85.35211,85.35211,85.35211,77.1831,85.35211,85.35211
