1:27.40964,9.939759,9.036144,0.3012048,0,0,0,0,0,0,0,0
2:25.91549,9.295774,8.450705,0.2816902,0,0,0,0,0,0,0,0
3:21.44928,21.44928,21.30435,0.1449275,0,0,0,0.1449275,0.1449275,0,0.1449275,0
4:7.772021,7.599309,7.426598,0.1727116,0,0,0,0.1727116,0.1727116,0,0.1727116,0
0:11.53846,9.065934,10.43956,4.67033,0.2747253,0.5494506,0.2747253,1.373626,2.197802,0.2747253,0.8241758,0.2747253
1:99.69879,99.69879,99.69879,99.69879,99.69879,27.71084,27.71084,27.71084,27.71084,27.71084,27.71084,27.71084
2:85.07042,85.07042,99.71831,99.71831,99.71831,25.91549,25.91549,25.91549,25.91549,25.91549,25.91549,25.91549
3:55.07246,54.92754,55.36232,55.36232,55.36232,21.5942,21.5942,21.5942,21.5942,21.5942,21.5942,21.5942
4:36.26943,35.7513,24.69775,24.69775,24.69775,7.944732,7.944732,7.944732,7.944732,7.944732,7.944732,7.944732
0:99.72527,76.37363,99.72527,99.72527,99.72527,11.81319,11.81319,11.81319,11.81319,11.81319,11.81319,11.81319
1:99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879
2:85.07042,85.07042,84.22535,85.07042,85.6338,99.71831,99.43662,99.71831,99.71831,99.71831,99.71831,99.71831
3:55.07246,54.92754,25.7971,55.07246,55.7971,55.36232,99.85507,55.36232,55.36232,55.36232,55.36232,55.36232
4:36.26943,35.7513,24.00691,35.7513,24.52504,24.69775,99.65458,24.69775,24.69775,24.69775,24.69775,24.69775
0:99.72527,76.37363,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527
1:99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879
2:85.07042,85.07042,85.07042,84.22535,85.07042,85.6338,99.71831,99.43662,99.71831,99.71831,99.71831,99.71831
3:55.07246,54.92754,54.78261,25.7971,55.07246,55.7971,55.36232,99.85507,55.36232,55.36232,55.36232,55.36232
4:36.26943,35.7513,35.7513,24.00691,35.7513,24.52504,24.69775,99.65458,24.69775,24.69775,24.69775,24.69775
0:99.72527,76.37363,76.0989,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527
1:99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879
2:85.07042,85.07042,85.07042,84.22535,85.07042,85.6338,85.91549,99.71831,99.43662,99.71831,99.71831,99.71831
3:55.07246,54.92754,54.78261,25.7971,55.07246,55.7971,54.92754,55.36232,99.85507,55.36232,55.36232,55.36232
4:36.26943,35.7513,35.7513,24.00691,35.7513,24.52504,36.26943,24.69775,99.65458,24.69775,24.69775,24.69775
0:99.72527,76.37363,76.0989,99.72527,99.72527,99.72527,99.45055,99.72527,99.72527,99.72527,99.72527,99.72527
1:99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879
2:85.07042,85.07042,85.07042,84.22535,85.07042,85.6338,85.91549,99.71831,99.43662,99.71831,99.71831,99.71831
3:55.07246,54.92754,54.78261,25.7971,55.07246,55.7971,54.92754,55.36232,99.85507,55.36232,55.36232,55.36232
4:36.26943,35.7513,35.7513,24.00691,35.7513,24.52504,36.26943,24.69775,99.65458,24.69775,24.69775,24.69775
0:99.72527,76.37363,76.0989,99.72527,99.72527,99.72527,99.45055,99.72527,99.72527,99.72527,99.72527,99.72527
1:99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879
2:85.07042,85.07042,85.07042,84.22535,85.07042,85.6338,85.91549,99.71831,99.43662,99.71831,99.71831,99.71831
