96,11,9,9,1,1,1,1,1,1,0,0
21.73913,1.014493,10.43478,10.43478,7.536232,0.5797101,0.2898551,0.5797101,7.536232,0.5797101,0,0.1449275
8.290155,2.936097,3.108808,3.108808,1.208981,0.3454231,0.3454231,0.3454231,1.208981,0.3454231,0,0.1727116
11.81319,11.26374,11.81319,11.81319,3.846154,3.571429,3.296703,3.571429,3.846154,3.571429,0.2747253,0.8241758
28.61446,3.313253,2.710843,2.710843,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0,0
119,119,119,119,119,119,119,119,119,119,119,119
25.07246,25.07246,25.07246,25.07246,25.07246,25.07246,25.07246,25.07246,25.07246,25.07246,25.07246,25.07246
8.981002,8.981002,8.981002,8.981002,8.981002,8.981002,8.981002,8.981002,8.981002,8.981002,8.981002,8.981002
54.12088,54.12088,54.12088,54.12088,54.12088,54.12088,54.12088,54.12088,54.12088,54.12088,54.12088,54.12088
29.21687,29.21687,29.21687,29.21687,29.21687,29.21687,29.21687,29.21687,29.21687,29.21687,29.21687,29.21687
306,304,304,304,119,119,119,119,119,119,119,119
25.7971,25.65217,25.65217,25.65217,25.07246,25.07246,25.07246,25.07246,25.07246,25.07246,25.07246,25.07246
23.8342,24.17962,24.17962,24.17962,8.981002,8.981002,8.981002,8.981002,8.981002,8.981002,8.981002,8.981002
99.45055,99.72527,99.72527,99.72527,54.12088,54.12088,54.12088,54.12088,54.12088,54.12088,54.12088,54.12088
99.69879,99.69879,99.69879,99.69879,29.21687,29.21687,29.21687,29.21687,29.21687,29.21687,29.21687,29.21687
306,306,306,306,306,306,306,306,306,306,306,306
25.7971,25.36232,25.7971,25.7971,25.7971,25.7971,25.7971,25.7971,25.7971,25.7971,25.7971,25.7971
23.8342,24.35233,23.8342,23.8342,23.8342,23.8342,23.8342,23.8342,23.8342,23.8342,23.8342,23.8342
99.45055,99.72527,99.45055,99.45055,99.45055,99.45055,99.45055,99.45055,99.45055,99.45055,99.45055,99.45055
99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879
306,306,306,306,306,306,306,306,306,306,306,306
25.7971,25.36232,25.7971,25.7971,25.7971,25.7971,25.7971,25.7971,25.7971,25.7971,25.7971,25.7971
23.8342,24.35233,23.8342,23.8342,23.8342,23.8342,23.8342,23.8342,23.8342,23.8342,23.8342,23.8342
99.45055,99.72527,99.45055,99.45055,99.45055,99.45055,99.45055,99.45055,99.45055,99.45055,99.45055,99.45055
99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879
306,306,306,306,306,306,306,306,306,306,306,306
25.7971,25.36232,25.7971,25.7971,25.7971,25.7971,25.7971,25.7971,25.7971,25.7971,25.7971,25.7971
23.8342,24.35233,23.8342,23.8342,23.8342,23.8342,23.8342,23.8342,23.8342,23.8342,23.8342,23.8342
99.45055,99.72527,99.45055,99.45055,99.45055,99.45055,99.45055,99.45055,99.45055,99.45055,99.45055,99.45055
99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879
306,306,306,306,306,306,306,306,306,306,306,306
25.7971,25.36232,25.7971,25.7971,25.7971,25.7971,25.7971,25.7971,25.7971,25.7971,25.7971,25.7971
23.8342,24.35233,23.8342,23.8342,23.8342,23.8342,23.8342,23.8342,23.8342,23.8342,23.8342,23.8342
99.45055,99.72527,99.45055,99.45055,99.45055,99.45055,99.45055,99.45055,99.45055,99.45055,99.45055,99.45055
99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879
