8.241758,7.967033,11.53846,11.53846
11.44578,4.216867,8.73494,8.73494
10.85714,4,8.285714,8.285714
11.20567,1.276596,11.06383,11.06383
53.57143,75.82417,12.36264,12.36264
34.63855,27.71084,27.40964,27.40964
26,25.71428,25.42857,25.42857
21.56028,21.41844,21.2766,21.2766
75.82417,75.82417,53.57143,53.57143
46.38554,46.38554,34.63855,34.63855
25.71428,25.71428,26,26
21.56028,21.56028,21.56028,21.56028
99.45055,76.37363,75.54945,75.82417
99.69879,45.48193,28.01205,46.38554
25.71428,26,25.42857,25.71428
21.56028,21.70213,21.41844,21.56028
76.0989,75.82417,99.45055,99.45055
99.69879,99.69879,99.69879,99.69879
26,25.71428,25.71428,25.71428
21.56028,21.56028,21.56028,21.56028
99.45055,99.45055,99.45055,99.45055
99.69879,99.69879,99.69879,99.69879
26.57143,26.57143,26.57143,26.57143
21.84397,21.84397,21.84397,21.84397
99.45055,99.45055,99.45055,99.45055
99.69879,99.69879,99.69879,99.69879
26.85714,26.57143,26.57143,26.57143
21.84397,21.84397,21.84397,21.84397
99.45055,99.45055,99.45055,99.45055
99.69879,99.69879,99.69879,99.69879
32.57143,26.85714,26.57143,26.57143
21.98582,21.84397,21.84397,21.84397
99.45055,99.45055,99.45055,99.45055
99.69879,99.69879,99.69879,99.69879
32.57143,26.85714,26.85714,26.57143
21.98582,21.84397,21.84397,21.84397
99.45055,99.45055,99.45055,99.72527
99.69879,99.69879,99.69879,99.69879
32.57143,26.85714,26.85714,26.28572
21.98582,21.84397,21.84397,21.70213
99.45055,99.45055,99.45055,99.72527
99.69879,99.69879,99.69879,99.69879
32.57143,26.85714,26.85714,26.28572
21.98582,21.84397,21.84397,21.70213
99.45055,99.45055,99.45055,99.45055
99.69879,99.69879,99.69879,99.69879
32.57143,26.85714,26.85714,27.14286
21.98582,21.84397,21.84397,21.98582
99.45055,99.45055,99.45055,99.45055
99.69879,99.69879,99.69879,99.69879
32.57143,26.85714,26.85714,27.14286
21.98582,21.84397,21.84397,21.98582
99.45055,99.45055,99.45055,99.45055
99.69879,99.69879,99.69879,99.69879
32.57143,26.85714,26.57143,26.85714
21.98582,21.84397,21.70213,21.84397
