0.1727116,0.1727116,2.24525,0,0,0,0,0,0,0,2.936097,0,0,0,0,0
2.590674,0.1727116,0.1727116,0,0,0,3.972366,0,2.936097,0,2.936097,0,0,0,0,0.1727116
0,0.3454231,0.1727116,3.28152,0,0,3.972366,0.1727116,2.936097,0.1727116,2.936097,0,0.1727116,2.936097,0,0.1727116
0,0.1727116,6.908463,0,3.108808,0.1727116,3.972366,7.944732,2.936097,0,2.936097,0,0.1727116,2.936097,2.936097,0.1727116
7.772021,0,1.899827,0.1727116,0.1727116,3.454232,3.972366,7.944732,2.936097,4.317789,2.936097,0.1727116,1.727116,0,0.1727116,7.253886
0.1727116,8.117444,0.3454231,0.1727116,2.763385,0,0.1727116,7.944732,2.936097,3.626943,2.936097,7.944732,0,0.1727116,7.253886,7.253886
0,8.117444,0,6.735751,6.908463,0,0.1727116,7.944732,6.56304,0.1727116,7.426598,7.944732,7.944732,7.944732,7.253886,8.462867
0.1727116,0.1727116,0.1727116,3.454232,0,1.554404,0.1727116,7.944732,0.1727116,7.253886,7.944732,7.944732,7.944732,7.944732,23.66149,8.462867
0.1727116,0,0,7.772021,2.590674,0.1727116,7.081174,6.390328,23.66149,7.253886,7.944732,7.944732,7.944732,23.66149,23.66149,8.462867
8.635578,0,3.454232,3.799654,3.108808,0.1727116,0,0.1727116,23.66149,23.66149,23.66149,23.66149,8.462867,23.66149,23.66149,8.462867
0.1727116,0.5181347,0.1727116,7.426598,1.208981,3.108808,0,23.8342,23.66149,23.66149,23.66149,23.66149,23.66149,23.66149,23.66149,23.66149
0.1727116,8.635578,16.92573,7.772021,23.48877,7.426598,6.217617,23.8342,23.66149,23.66149,23.66149,0.1727116,23.66149,23.66149,23.66149,24.00691
23.66149,8.290155,2.590674,0.1727116,0.1727116,0,7.426598,23.66149,23.66149,23.66149,23.66149,23.66149,23.66149,23.66149,24.00691,24.00691
7.599309,23.8342,0.1727116,0,8.290155,8.117444,0.1727116,0.1727116,23.66149,23.66149,24.00691,23.66149,23.66149,24.00691,24.00691,24.00691
16.75302,0.1727116,3.28152,0,0.1727116,24.00691,7.426598,0,24.00691,24.00691,24.00691,24.00691,24.00691,24.00691,24.00691,24.00691
0.3454231,24.00691,23.8342,0,0.1727116,24.00691,7.599309,23.31606,24.00691,24.00691,24.00691,3.799654,24.00691,24.00691,24.00691,24.00691
0.1727116,24.00691,0.1727116,23.66149,16.92573,24.00691,0,0,24.00691,24.00691,7.772021,23.8342,16.4076,24.00691,24.00691,23.8342
24.00691,24.00691,7.944732,24.17962,23.8342,24.00691,23.8342,7.772021,24.00691,24.00691,0,23.8342,16.4076,24.00691,24.00691,23.8342
24.00691,24.00691,23.8342,24.17962,23.66149,24.00691,0.1727116,0.1727116,24.00691,23.66149,0,23.48877,23.8342,16.4076,24.00691,24.17962
0,8.117444,0.1727116,24.17962,23.8342,24.00691,0,0.3454231,24.00691,16.92573,0,24.17962,24.00691,24.00691,24.17962,24.17962
23.8342,0,2.417962,24.17962,0.1727116,7.772021,24.00691,16.58031,23.48877,24.17962,24.17962,24.17962,24.17962,24.17962,24.17962,24.17962
0,23.8342,7.772021,24.17962,2.24525,16.58031,8.117444,24.35233,23.66149,24.17962,24.17962,24.17962,24.17962,24.17962,24.17962,24.17962
24.17962,24.17962,8.117444,24.17962,16.58031,0,23.8342,24.35233,0.1727116,24.17962,24.17962,24.17962,24.35233,24.17962,24.17962,0
24.17962,23.8342,3.28152,24.17962,2.590674,24.35233,24.00691,24.35233,24.00691,24.17962,7.772021,24.35233,24.35233,24.35233,24.17962,0
