0,0.3012048,0,0,0,0,0,0,0,0,0,0,0.3012048,0,0.3012048,0.3012048,0,0,12.04819,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3012048,0,0,0,0,0,0,0.3012048,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.3012048,0,0,0,0,0,0,0.3012048,0,0.3012048,0.3012048,0,0,12.04819,0,0,0,0,0,0,0,0,0.3012048,0,0,0,0,0.3012048,0,0,0,0,0,0,0.3012048,0,0.3012048,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.3012048,0,0,0,0,0,0.3012048,0,0.3012048,0.3012048,0,0,12.04819,0,0,0,0,0,0,0,0.3012048,0.3012048,0,0,0,0,0.3012048,0,0,0,0,0,0,0.3012048,0,0.3012048,0.3012048,0,0,0,0,0,0,0
0,3.012048,0,0,0.3012048,0,0,0.3012048,0.3012048,0,0,0,0.3012048,0,0.3012048,0.3012048,0,0,12.04819,0,0,0,0.3012048,0,0,0.3012048,0.3012048,0.3012048,0.3012048,0,0,0,0.3012048,0,0,0,0,0.3012048,0,0.3012048,0,0.3012048,0.3012048,0.3012048,0.3012048,0,0,0,0,0
0,0.3012048,24.6988,0,0.3012048,0,0,0.3012048,0.3012048,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0,12.04819,0,0.3012048,0.3012048,0.3012048,0,0,0.3012048,0.3012048,0.3012048,0.3012048,0,0,0.3012048,0.3012048,0.3012048,0.3012048,0,0,0.3012048,0.3012048,0,0,0,0,0.3012048,0.3012048,0.3012048,0.3012048,0,0,0.3012048
0,0.3012048,24.6988,0.3012048,0,0.3012048,0,0.3012048,0.3012048,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0,12.04819,0,0.3012048,0,0.3012048,0,0.3012048,0,0.3012048,0.3012048,0.3012048,0,0,0,0,0,0.3012048,0,0.3012048,0,0.3012048,0.3012048,0.3012048,0,0,0,0,0,0.3012048,0,0.3012048,0
0,0,24.6988,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0,12.04819,0,0,0,0,0,0.3012048,0,0.3012048,0.3012048,0.3012048,0.3012048,0,0,0,0,0,0,0.3012048,0,0.3012048,0.3012048,0.3012048,0.3012048,0,0,0,0,0,0,0.3012048,0
0.3012048,0,24.6988,0,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,12.04819,0.3012048,0,0,0,0,0.3012048,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0,0,0,0,0.3012048,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0,0,0,0,0.3012048,0
0,0,24.6988,0,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,12.04819,0,0,0,0,0,0.3012048,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0,0,0,0,0,0.3012048,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0,0,0,0,0,0.3012048,0
0,0,24.6988,0,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,12.04819,0,0,0,0,0,0.3012048,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0,0,0,0,0,0.3012048,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0,0,0,0,0,0.3012048,0
0.3012048,0.3012048,24.6988,0,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,12.04819,0,0,0,0,0,0.3012048,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0,0,0,0,0,0.3012048,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0,0,0,0,0,0.3012048,0
0,0,24.6988,0,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,12.04819,0.3012048,0,0,0,0,0.3012048,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0,0,0,0,0.3012048,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0,0,0,0,0.3012048,0
0,0,24.6988,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,12.04819,0,0,0,0,0,0.3012048,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0,0,0,0,0,0.3012048,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0,0,0,0,0,0.3012048,0
0,0.3012048,24.6988,0,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,12.04819,0.3012048,0,0,0,0,0.3012048,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0,0,0,0,0.3012048,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0,0,0,0,0.3012048,0
0.3012048,0,24.6988,0,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,12.04819,0,0,0,0,0,0.3012048,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0,0,0,0,0,0.3012048,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0,0,0,0,0,0.3012048,0
0,0,24.6988,0,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,12.04819,0,0,0,0,0,0.3012048,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0,0,0,0,0,0.3012048,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0,0,0,0,0,0.3012048,0
0,0,24.6988,0,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,12.04819,0,0,0,0,0,0.3012048,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0,0,0,0,0,0.3012048,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0,0,0,0,0,0.3012048,0
0,0,24.6988,0,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,12.04819,0,0,0,0,0,0.3012048,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0,0,0,0,0,0.3012048,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0,0,0,0,0,0.3012048,0
0,0,24.6988,8.73494,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,12.04819,0,0,0,0,0,0.3012048,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0,0,0,0,0,0.3012048,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0,0,0,0,0,0.3012048,0
0,0,24.6988,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0,0.3012048,0.3012048,0.3012048,12.04819,0.3012048,0.3012048,0,0,0,0.3012048,0,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0,0,0,0.3012048,0,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0,0,0,0.3012048,0
0,0,24.6988,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0,0.3012048,0.3012048,0.3012048,12.04819,0.3012048,0.3012048,0,0,0,0.3012048,0,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0,0,0,0.3012048,0,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0,0,0,0.3012048,0
9.939759,0.3012048,24.6988,0,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,12.04819,0.3012048,0,0,0.3012048,0,0.3012048,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0,0,0.3012048,0,0.3012048,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0,0,0.3012048,0,0.3012048,0
0,0,24.6988,0,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,12.04819,0.3012048,0,0,0.3012048,0,0.3012048,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0,0,0.3012048,0,0.3012048,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0,0,0.3012048,0,0.3012048,0
0,0,24.6988,0,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,12.04819,0,0,0.3012048,0.3012048,0,0.3012048,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0,0,0.3012048,0.3012048,0,0.3012048,0,0.3012048,0.3012048,0.3012048,0.3012048,0.3012048,0,0,0.3012048,0.3012048,0,0.3012048,0
