0,0,0,0
0,0,0,0
0.2747253,0.5494506,0.8241758,0.2747253
0,0,0,0
22.12766,21.70213,3.262411,3.262411
23.66149,23.8342,7.944732,7.772021
99.45055,99.45055,12.63736,12.63736
35.24096,45.78313,27.71084,27.40964
21.98582,21.98582,22.12766,22.12766
23.8342,23.66149,23.66149,23.66149
99.45055,99.45055,99.45055,99.45055
45.78313,45.78313,35.24096,35.24096
21.84397,21.84397,21.84397,21.84397
24.00691,23.8342,23.8342,23.8342
76.37363,76.64835,76.64835,76.64835
50.3012,46.68675,46.68675,46.68675
21.84397,3.546099,3.546099,3.546099
24.00691,23.8342,23.8342,23.8342
76.37363,76.37363,76.37363,76.37363
50.3012,46.68675,46.68675,46.68675
28.36879,21.84397,21.84397,3.546099
24.00691,24.00691,24.00691,23.8342
99.45055,76.37363,99.45055,76.37363
50.60241,50.3012,50.3012,46.68675
28.36879,21.84397,21.84397,3.546099
24.00691,24.00691,24.00691,23.8342
99.45055,76.37363,99.45055,76.37363
50.60241,50.3012,50.3012,46.68675
28.36879,21.84397,21.84397,3.546099
24.00691,24.00691,24.00691,23.8342
99.45055,76.37363,99.45055,76.37363
50.60241,50.3012,50.3012,46.68675
28.36879,28.36879,21.84397,21.84397
24.17962,24.00691,24.00691,24.00691
99.45055,99.45055,76.37363,76.37363
99.69879,50.60241,50.3012,50.3012
28.36879,28.36879,21.84397,21.84397
24.17962,24.00691,24.00691,24.00691
99.45055,99.45055,76.37363,76.37363
99.69879,50.60241,50.3012,50.3012
28.36879,28.36879,21.84397,21.84397
24.17962,24.00691,24.00691,24.00691
99.45055,99.45055,76.37363,76.37363
99.69879,50.60241,50.3012,50.3012
21.84397,21.84397,21.84397,21.84397
24.17962,24.00691,24.00691,24.00691
99.45055,76.37363,76.37363,76.37363
50.3012,50.3012,50.3012,50.3012
21.84397,21.84397,21.84397,21.84397
24.17962,24.00691,24.00691,24.00691
99.45055,76.37363,76.37363,76.37363
50.3012,50.3012,50.3012,50.3012
21.84397,21.84397,21.84397,21.84397
24.17962,24.00691,24.00691,24.00691
99.45055,76.37363,76.37363,76.37363
50.3012,50.3012,50.3012,50.3012
