23.48877,7.599309,7.426598,2.763385,2.763385,2.763385,2.24525,0.1727116,0.1727116,0.1727116,0.1727116,0.1727116
53.2967,10.43956,12.08791,12.63736,12.63736,12.63736,10.71429,1.923077,0.8241758,0.8241758,1.098901,0.8241758
3.915663,10.84337,8.13253,3.313253,3.313253,3.313253,2.409639,0,0,0,0,0
3.661972,10.14085,7.605634,3.098592,3.098592,3.098592,2.253521,0,0,0,0,0
24.92754,21.5942,3.333333,1.014493,1.014493,1.014493,0.7246377,0.1449275,0.1449275,0.1449275,0.1449275,0.1449275
23.8342,23.48877,23.48877,23.48877,23.48877,23.48877,23.48877,23.48877,23.48877,23.48877,23.48877,23.48877
99.72527,53.2967,53.2967,53.2967,53.2967,53.2967,53.2967,53.2967,53.2967,53.2967,53.2967,53.2967
44.87952,3.915663,3.915663,3.915663,3.915663,3.915663,3.915663,3.915663,3.915663,3.915663,3.915663,3.915663
85.35211,3.661972,3.661972,3.661972,3.661972,3.661972,3.661972,3.661972,3.661972,3.661972,3.661972,3.661972
25.21739,24.92754,24.92754,24.92754,24.92754,24.92754,24.92754,24.92754,24.92754,24.92754,24.92754,24.92754
24.69775,24.69775,24.69775,24.35233,24.35233,24.35233,24.35233,24.35233,24.35233,24.35233,24.35233,24.35233
99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527
99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879
85.35211,85.35211,85.35211,89.57746,89.57746,89.57746,89.57746,89.57746,89.57746,89.57746,89.57746,89.57746
55.21739,55.21739,55.21739,74.49275,74.49275,74.49275,74.49275,74.49275,74.49275,74.49275,74.49275,74.49275
99.65458,99.65458,99.65458,99.65458,36.09672,36.09672,36.09672,36.09672,36.09672,36.09672,36.09672,36.09672
99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527
99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879
85.6338,85.6338,85.6338,85.6338,85.35211,85.35211,85.35211,85.35211,85.35211,85.35211,85.35211,85.35211
55.50725,55.50725,55.50725,55.50725,55.21739,55.21739,55.21739,55.21739,55.21739,55.21739,55.21739,55.21739
99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729
99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527
99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879
85.91549,99.71831,85.6338,85.35211,85.35211,85.35211,85.35211,85.35211,85.35211,85.35211,85.35211,85.35211
99.85507,74.63768,55.07246,55.21739,55.21739,55.21739,55.21739,55.21739,55.21739,55.21739,55.21739,55.21739
99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729
99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527
99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879
85.91549,99.71831,85.6338,85.35211,85.35211,85.35211,85.35211,85.35211,85.35211,85.35211,85.35211,85.35211
99.85507,74.63768,55.07246,55.21739,55.21739,55.21739,55.21739,55.21739,55.21739,55.21739,55.21739,55.21739
99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729
99.72527,99.72527,99.45055,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527
99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879
85.91549,99.71831,99.43662,85.6338,85.35211,85.35211,85.35211,85.35211,85.35211,85.35211,85.35211,85.35211
99.85507,74.63768,99.85507,55.07246,55.21739,55.21739,55.21739,55.21739,55.21739,55.21739,55.21739,55.21739
99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729
99.72527,99.72527,99.45055,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527
99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879
85.91549,99.71831,99.43662,85.6338,85.35211,85.35211,85.35211,85.35211,85.35211,85.35211,85.35211,85.35211
99.85507,74.63768,99.85507,55.07246,55.21739,55.21739,55.21739,55.21739,55.21739,55.21739,55.21739,55.21739
99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729
99.72527,99.72527,99.45055,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527
99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879
85.91549,99.71831,99.43662,85.6338,85.35211,85.35211,85.35211,85.35211,85.35211,85.35211,85.35211,85.35211
99.85507,74.63768,99.85507,55.07246,55.21739,55.21739,55.21739,55.21739,55.21739,55.21739,55.21739,55.21739
99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729
99.72527,99.72527,99.72527,99.45055,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527
99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879
85.91549,85.6338,99.71831,99.43662,85.6338,99.43662,85.35211,85.35211,85.35211,85.35211,85.35211,85.35211
99.85507,55.36232,74.63768,99.85507,55.07246,99.85507,55.21739,55.21739,55.21739,55.21739,55.21739,55.21739
99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729
99.72527,99.72527,99.72527,99.45055,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527
99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879
85.91549,85.6338,99.71831,99.43662,85.6338,99.43662,85.35211,85.35211,85.35211,85.35211,85.35211,85.35211
99.85507,55.36232,74.63768,99.85507,55.07246,99.85507,55.21739,55.21739,55.21739,55.21739,55.21739,55.21739
99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729
99.72527,99.72527,99.72527,99.45055,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527
99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879
85.91549,85.6338,99.71831,99.43662,85.6338,99.43662,85.35211,85.35211,85.35211,85.35211,85.35211,85.35211
99.85507,55.36232,74.63768,99.85507,55.07246,99.85507,55.21739,55.21739,55.21739,55.21739,55.21739,55.21739
99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729
99.72527,99.72527,99.72527,99.45055,99.72527,99.72527,99.45055,99.72527,99.72527,99.72527,99.72527,99.72527
99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879
85.91549,85.6338,99.71831,99.43662,85.6338,99.43662,85.6338,85.35211,85.35211,85.35211,85.35211,85.35211
99.85507,55.36232,74.63768,99.85507,55.07246,99.85507,99.85507,55.21739,55.21739,55.21739,55.21739,55.21739
99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729
99.72527,99.72527,99.72527,99.45055,99.72527,99.72527,99.45055,99.72527,99.72527,99.72527,99.72527,99.72527
99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879
85.91549,85.6338,99.71831,99.43662,85.6338,99.43662,85.6338,85.35211,85.35211,85.35211,85.35211,85.35211
99.85507,55.36232,74.63768,99.85507,55.07246,99.85507,99.85507,55.21739,55.21739,55.21739,55.21739,55.21739
