4:23.8342,23.48877,8.290155,7.599309,5.181347,4.835924,2.763385,2.417962,1.208981,0.8635579,0.8635579,0.6908463
0:99.45055,53.02198,75.54945,12.08791,3.846154,2.747253,5.21978,9.89011,6.593407,4.120879,4.120879,3.846154
1:51.50602,3.614458,28.01205,27.40964,0.3012048,0.3012048,2.710843,2.108434,0.3012048,0.3012048,0.3012048,0.3012048
2:99.15493,3.380282,26.19718,25.6338,0.2816902,0.2816902,2.535211,1.971831,0.2816902,0.2816902,0.2816902,0.2816902
3:74.05797,24.78261,21.73913,21.5942,1.304348,1.15942,1.014493,1.449275,0.4347826,0.4347826,0.5797101,0.4347826
4:99.82729,99.65458,99.65458,99.65458,99.65458,99.65458,99.65458,99.65458,99.65458,24.69775,24.69775,24.52504
0:99.45055,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,99.72527,76.64835,99.72527,13.18681
1:99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,39.75904
2:99.15493,99.71831,99.43662,99.43662,99.43662,99.43662,99.71831,99.43662,99.71831,57.46479,99.43662,31.5493
3:24.92754,99.85507,99.85507,99.85507,99.85507,99.85507,99.85507,99.85507,99.85507,24.05797,99.85507,0.1449275
4:99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729
0:99.72527,99.45055,99.72527,99.72527,99.72527,99.72527,99.45055,99.72527,99.72527,99.45055,99.72527,99.45055
1:99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879
2:99.43662,99.43662,99.71831,99.71831,99.71831,99.43662,99.43662,99.71831,99.43662,99.71831,99.43662,99.43662
3:99.85507,99.85507,99.85507,99.85507,99.85507,24.2029,99.85507,99.85507,99.85507,99.85507,99.85507,99.85507
4:99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729
0:99.72527,99.45055,99.45055,99.72527,99.45055,99.72527,99.72527,99.72527,99.72527,99.45055,99.72527,99.72527
1:99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879
2:99.43662,99.43662,99.43662,99.71831,99.71831,99.71831,99.71831,99.71831,99.43662,99.43662,99.71831,99.43662
3:99.85507,99.85507,99.85507,99.85507,99.85507,99.85507,99.85507,99.85507,24.2029,99.85507,99.85507,99.85507
4:99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729
0:99.72527,99.45055,99.45055,99.72527,99.45055,99.72527,99.72527,99.72527,99.72527,99.45055,99.72527,99.72527
1:99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879
2:99.43662,99.43662,99.43662,99.71831,99.71831,99.71831,99.71831,99.71831,99.43662,99.43662,99.71831,99.43662
3:99.85507,99.85507,99.85507,99.85507,99.85507,99.85507,99.85507,99.85507,24.2029,99.85507,99.85507,99.85507
4:99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729
0:99.72527,99.45055,99.45055,99.72527,99.72527,99.45055,99.72527,99.72527,99.45055,99.72527,99.72527,99.45055
1:99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879
2:99.43662,99.43662,99.43662,99.71831,99.71831,99.71831,99.71831,99.71831,99.15493,99.71831,99.43662,99.43662
3:99.85507,99.85507,99.85507,99.85507,99.85507,99.85507,99.85507,99.85507,55.65217,99.85507,24.2029,99.85507
4:99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729
0:99.72527,99.45055,99.45055,99.72527,99.72527,99.45055,99.72527,99.72527,99.45055,99.72527,99.72527,99.45055
1:99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879
2:99.43662,99.43662,99.43662,99.71831,99.71831,99.71831,99.71831,99.71831,99.15493,99.71831,99.43662,99.43662
3:99.85507,99.85507,99.85507,99.85507,99.85507,99.85507,99.85507,99.85507,55.65217,99.85507,24.2029,99.85507
4:99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729
0:99.72527,99.72527,99.45055,99.45055,99.72527,99.72527,99.45055,99.72527,99.72527,99.45055,99.72527,99.72527
1:99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879
2:85.6338,99.43662,99.43662,99.43662,99.71831,99.71831,99.71831,99.71831,99.71831,99.15493,99.71831,99.43662
3:54.92754,99.85507,99.85507,99.85507,99.85507,99.85507,99.85507,99.85507,99.85507,55.65217,99.85507,24.2029
4:99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729
0:99.72527,99.72527,99.45055,99.45055,99.72527,99.72527,99.45055,99.72527,99.72527,99.45055,99.72527,99.72527
1:99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879
2:85.6338,99.43662,99.43662,99.43662,99.71831,99.71831,99.71831,99.71831,99.71831,99.15493,99.71831,99.43662
3:54.92754,99.85507,99.85507,99.85507,99.85507,99.85507,99.85507,99.85507,99.85507,55.65217,99.85507,24.2029
4:99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729
0:99.72527,99.72527,99.45055,99.45055,99.72527,99.72527,99.45055,99.72527,99.72527,99.45055,99.72527,99.72527
1:99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879
2:85.6338,99.43662,99.43662,99.43662,99.71831,99.71831,99.71831,99.71831,99.71831,99.15493,99.71831,99.43662
3:54.92754,99.85507,99.85507,99.85507,99.85507,99.85507,99.85507,99.85507,99.85507,55.65217,99.85507,24.2029
4:99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729
0:99.72527,99.72527,99.45055,99.45055,99.72527,99.72527,99.45055,99.72527,99.72527,99.45055,99.72527,99.72527
1:99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879
2:85.6338,99.43662,99.43662,99.43662,99.71831,99.71831,99.71831,99.71831,99.71831,99.15493,99.71831,99.43662
3:54.92754,99.85507,99.85507,99.85507,99.85507,99.85507,99.85507,99.85507,99.85507,55.65217,99.85507,24.2029
4:99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729,99.82729
0:99.72527,99.72527,99.45055,99.45055,99.72527,99.72527,99.45055,99.72527,99.72527,99.45055,99.72527,99.72527
1:99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879
2:85.6338,99.43662,99.43662,99.43662,99.71831,99.71831,99.71831,99.71831,99.71831,99.15493,99.71831,99.43662
