12.36264,11.26374,12.08791,11.53846
28.61446,27.40964,2.710843,0.6024097
26.28572,25.71428,2.571429,0.5714286
1.702128,21.2766,10.21277,0.8510638
99.72527,99.45055,99.45055,81.04395
99.69879,35.54217,35.24096,34.93976
26,26.28572,26.57143,26.57143
21.56028,21.70213,21.70213,21.70213
99.45055,76.0989,99.45055,99.45055
99.69879,99.69879,99.69879,35.54217
27.14286,25.71428,26.28572,26.28572
21.84397,21.41844,21.56028,21.70213
99.45055,99.45055,76.0989,76.0989
99.69879,99.69879,99.69879,99.69879
26.85714,27.14286,25.71428,25.71428
21.98582,21.84397,21.41844,21.41844
99.45055,99.45055,99.45055,99.45055
99.69879,99.69879,99.69879,99.69879
26.28572,26.85714,27.14286,26.28572
21.70213,21.98582,21.84397,21.84397
99.45055,99.45055,99.45055,99.45055
99.69879,99.69879,99.69879,99.69879
26.28572,26.85714,27.14286,26.57143
21.70213,21.98582,21.84397,21.84397
99.45055,99.45055,99.45055,99.45055
99.69879,99.69879,99.69879,99.69879
26.28572,26.57143,26.85714,27.14286
21.70213,21.70213,21.98582,21.84397
99.45055,99.45055,99.45055,99.45055
99.69879,99.69879,99.69879,99.69879
26.28572,26.57143,26.85714,27.14286
21.70213,21.70213,21.98582,21.84397
99.45055,99.45055,99.45055,99.45055
99.69879,99.69879,99.69879,99.69879
26.28572,26.57143,26.85714,26.28572
21.70213,21.70213,21.98582,21.70213
99.45055,99.45055,99.45055,99.45055
99.69879,99.69879,99.69879,99.69879
26.28572,26.57143,26.85714,26.28572
21.70213,21.70213,21.98582,21.70213
99.45055,99.45055,99.45055,99.45055
99.69879,99.69879,99.69879,99.69879
26.28572,26.57143,26.85714,26.28572
21.70213,21.70213,21.98582,21.70213
99.45055,99.45055,99.45055,99.45055
99.69879,99.69879,99.69879,99.69879
26.28572,26.57143,26.85714,26.28572
21.70213,21.70213,21.98582,21.70213
99.45055,99.45055,99.45055,99.45055
99.69879,99.69879,99.69879,99.69879
26.28572,26.57143,26.57143,26.85714
21.70213,21.70213,21.70213,21.98582
99.45055,99.45055,99.45055,99.45055
99.69879,99.69879,99.69879,99.69879
26.28572,26.57143,26.57143,26.85714
21.70213,21.70213,21.70213,21.98582
