21.56028,3.404255,10.6383,0.9929078
17.09845,7.599309,2.936097,2.072539
76.0989,9.340659,7.967033,12.08791
35.54217,11.44578,3.012048,0.6024097
21.84397,21.70213,21.56028,21.56028
23.48877,23.48877,17.09845,17.09845
81.59341,81.86813,76.0989,76.0989
34.93976,34.93976,35.54217,35.54217
22.41135,21.98582,21.84397,21.84397
23.66149,24.00691,23.66149,23.66149
99.45055,99.45055,99.45055,99.45055
35.54217,99.69879,35.24096,35.24096
22.12766,22.2695,22.41135,22.2695
24.00691,23.8342,23.8342,23.8342
99.72527,99.45055,99.72527,99.45055
99.69879,47.28916,47.59036,47.28916
22.12766,21.98582,21.98582,22.12766
24.17962,24.17962,24.17962,24.00691
99.45055,99.45055,99.45055,99.72527
99.69879,99.69879,99.69879,99.69879
21.98582,21.98582,21.98582,28.22695
24.17962,24.17962,24.17962,24.00691
99.45055,99.45055,99.45055,99.45055
99.69879,99.69879,99.69879,99.69879
21.98582,21.98582,21.98582,21.98582
24.17962,24.17962,24.17962,24.17962
99.45055,99.45055,99.45055,99.45055
99.69879,99.69879,99.69879,99.69879
21.98582,21.98582,21.98582,21.98582
24.17962,24.17962,24.17962,24.17962
99.45055,99.45055,99.45055,99.45055
99.69879,99.69879,99.69879,99.69879
21.98582,21.98582,21.98582,21.98582
24.17962,24.17962,24.17962,24.17962
99.45055,99.45055,99.45055,99.45055
99.69879,99.69879,99.69879,99.69879
21.98582,21.98582,21.98582,21.98582
24.17962,24.17962,24.17962,24.17962
99.45055,99.45055,99.45055,99.45055
99.69879,99.69879,99.69879,99.69879
21.98582,21.98582,21.98582,21.98582
24.17962,24.17962,24.17962,24.17962
99.45055,99.45055,99.45055,99.45055
99.69879,99.69879,99.69879,99.69879
21.98582,21.98582,21.98582,21.98582
24.17962,24.17962,24.17962,24.17962
99.45055,99.45055,99.45055,99.45055
99.69879,99.69879,99.69879,99.69879
21.98582,21.98582,21.98582,21.98582
24.17962,24.17962,24.17962,24.17962
99.45055,99.45055,99.45055,99.45055
99.69879,99.69879,99.69879,99.69879
21.98582,21.98582,21.98582,21.98582
24.17962,24.17962,24.17962,24.17962
99.45055,99.45055,99.45055,99.45055
99.69879,99.69879,99.69879,99.69879
