0,0,0,0,0,0,0,0,0,0,35.24096,0,2.108434,0.6024097,0,0
34.93976,0.3012048,0.3012048,0,0,2.409639,2.409639,0,0,0,35.24096,0,2.108434,0.6024097,1.807229,9.638555
0,0,0,0,27.40964,0,2.409639,0,0,35.24096,35.24096,0,2.108434,1.807229,0,9.638555
0,0,0,0,28.91566,0,3.313253,34.93976,35.24096,35.24096,35.24096,35.24096,0,1.807229,0,9.638555
7.53012,0,0,6.325301,3.012048,99.69879,28.31325,0,35.24096,35.24096,35.24096,35.24096,35.24096,35.24096,35.24096,35.24096
34.93976,0.3012048,0,0,99.69879,99.69879,3.012048,27.40964,35.24096,35.24096,35.24096,8.433735,45.48193,35.24096,35.24096,99.69879
0,0,28.31325,27.40964,99.69879,99.69879,45.78313,0.3012048,35.24096,35.24096,35.24096,28.01205,99.69879,35.24096,46.08434,99.69879
34.93976,0,45.48193,7.831326,99.69879,99.69879,28.01205,99.69879,27.71084,35.24096,28.01205,99.69879,99.69879,99.69879,46.08434,99.69879
0,0,0,34.33735,99.69879,99.69879,0,99.69879,50.3012,0,3.614458,99.69879,99.69879,99.69879,35.24096,99.69879
0,46.08434,35.24096,0,99.69879,99.69879,28.01205,99.69879,28.01205,0,3.614458,99.69879,99.69879,99.69879,35.24096,99.69879
35.24096,0,27.71084,0,99.69879,99.69879,28.91566,99.69879,0,35.24096,0,99.69879,99.69879,99.69879,35.24096,99.69879
8.73494,99.69879,2.108434,40.36145,99.69879,99.69879,0,99.69879,0,28.01205,6.626506,99.69879,99.69879,99.69879,35.24096,99.69879
99.69879,99.69879,0,0.3012048,99.69879,99.69879,27.10843,99.69879,27.40964,0,0,99.69879,99.69879,99.69879,28.31325,99.69879
99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,27.40964,99.69879,99.69879,0,0.3012048,99.69879,99.69879,99.69879,28.01205,99.69879
99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,28.01205,99.69879,99.69879,99.69879,99.69879,34.93976,99.69879
99.69879,99.69879,99.69879,99.69879,0,0,34.93976,3.012048,0,0,0,9.337349,99.69879,28.01205,34.93976,28.91566
99.69879,99.69879,99.69879,99.69879,0,0,99.69879,12.95181,99.69879,0,1.506024,34.93976,99.69879,28.01205,34.93976,28.91566
99.69879,99.69879,99.69879,99.69879,99.69879,50.60241,27.40964,27.10843,99.69879,35.24096,0,0,99.69879,28.01205,34.93976,28.91566
99.69879,99.69879,99.69879,99.69879,27.71084,35.54217,0,28.01205,0,0,3.614458,99.69879,99.69879,28.01205,34.93976,28.91566
99.69879,99.69879,99.69879,99.69879,27.71084,99.69879,27.10843,0.3012048,0,99.69879,99.69879,0,99.69879,28.01205,34.93976,28.91566
99.69879,99.69879,99.69879,99.69879,0,0,27.71084,0,35.84337,0,99.69879,3.614458,99.69879,28.01205,34.93976,28.91566
99.69879,99.69879,99.69879,99.69879,27.40964,99.69879,35.54217,28.61446,28.01205,0,0,0,99.69879,28.01205,34.93976,28.91566
99.69879,99.69879,99.69879,99.69879,7.831326,99.69879,0,0,27.71084,46.08434,50.3012,0,99.69879,28.01205,34.93976,28.91566
99.69879,99.69879,99.69879,99.69879,34.93976,27.71084,0.3012048,35.24096,0,0,99.69879,0,99.69879,28.01205,34.93976,28.91566
99.69879,99.69879,99.69879,99.69879,0,0,99.69879,34.63855,0,0.3012048,34.93976,0,99.69879,28.01205,34.93976,28.91566
99.69879,99.69879,99.69879,99.69879,27.71084,0,6.927711,34.93976,50.3012,34.63855,0,0,99.69879,28.01205,34.93976,28.91566
99.69879,99.69879,99.69879,99.69879,0.3012048,34.93976,0,0,0,99.69879,0,0,99.69879,28.01205,34.93976,28.91566
99.69879,99.69879,99.69879,99.69879,45.78313,27.10843,50.3012,0,35.24096,99.69879,99.69879,27.40964,99.69879,28.01205,34.93976,28.91566
99.69879,99.69879,99.69879,99.69879,34.93976,34.93976,40.36145,99.69879,34.63855,26.80723,28.31325,99.69879,99.69879,28.01205,34.93976,28.91566
99.69879,99.69879,99.69879,99.69879,50.3012,28.31325,34.63855,2.710843,0,34.93976,46.08434,0,99.69879,28.01205,34.93976,28.91566
99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,99.69879,0,28.31325,99.69879,99.69879,27.71084,99.69879,28.01205,34.93976,28.91566
99.69879,99.69879,99.69879,99.69879,35.24096,0,99.69879,0.3012048,0,35.24096,0,0,99.69879,28.01205,34.93976,28.91566
99.69879,99.69879,99.69879,99.69879,0,34.93976,0,0,0,0,50.3012,27.10843,99.69879,28.01205,34.93976,28.91566
99.69879,99.69879,99.69879,99.69879,0,0,99.69879,28.31325,2.108434,8.13253,45.48193,0.3012048,99.69879,28.01205,34.93976,28.91566
99.69879,99.69879,99.69879,99.69879,27.71084,0,6.927711,99.69879,99.69879,3.012048,0.3012048,0.3012048,99.69879,28.01205,34.93976,28.91566
99.69879,99.69879,99.69879,99.69879,99.69879,0,27.40964,27.40964,6.626506,35.24096,0,0,99.69879,28.01205,34.93976,28.91566
